id_country,id_compound,toilet_fullclogged,privacy_wall,floor_holes,roof_solid,use_night,nightlight_rep,gender_separated,relationship,hh_cubicle_num,hh_cubicle,cleaning_arrangement,sharing,interface_rep,outflow_rep,D0,age_toilet,clean_comp,handwashing_obs,location,landlord_on_plot,bin_inside,tiling,visible_feces,insects_obs,solidwaste_obs,floor_obs,spotcheck,gender_respondent,gender_hh,hh_size,hhmember_rooms,B11_income_ppp,educ_hh,tenancy,electricity,water,lock,hh_cubicle_fct,cleanliness_rep,cleanliness_obs,cleanliness_cod
Kenya,343,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,5,5,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Female,Female,5,1.6666666666666667,NA,Tertiary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Neither clean nor dirty,Very dirty,Very dirty
Kenya,678,Yes,Solid,Yes,Not solid,Yes,No,No,Other tenants/unknown,8,8,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Natural,Yes,Male,Male,8,8,40.81216202428323,Primary,Tenant (informal),No,Unimproved/not on premises,No lock,8,Very dirty,Very dirty,Very dirty
Kenya,344,No,Solid,No,Solid,No,No,No,Other tenants/unknown,2,2,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Elsewhere,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Female,Male,5,5,NA,Primary,Tenant (informal),No,Unimproved/not on premises,Outside and inside,2,Very clean,Dirty,Clean
Kenya,679,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Septic tank,Pour flush to septic tank,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,Yes,Yes,Finished,Yes,Female,Male,5,1.6666666666666667,61.21824303642485,Tertiary,Tenant (formal),Yes,Improved on premises,Outside and inside,6,Clean,Clean,Neither clean nor dirty
Kenya,680,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,Yes,Shared,Pour-flush,Septic tank,Pour flush to septic tank,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Male,Male,5,1.6666666666666667,244.8729721456994,Tertiary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Very clean,Very clean,Very clean
Kenya,428,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,2,2,No,Shared,Pour-flush,Single pit,Pour flush to pit latrine,<1 Year,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,5,2.5,510.1520253035404,Tertiary,Tenant (informal),Yes,Improved on premises,Only outside,2,Very clean,Very clean,Dirty
Kenya,681,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,Tiling,No,Yes,No,Finished,Yes,Male,Male,9,2.25,122.4364860728497,None,Owner,Yes,Unimproved/not on premises,Outside and inside,2,Clean,Clean,Clean
Kenya,429,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,4,4,No,Shared,Flush,Piped sewer system,Flush to piped sewer system,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,1,1,NA,None,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,4,Very clean,Clean,Very clean
Kenya,682,No,Solid,Yes,Solid,Yes,Yes,No,Other tenants/unknown,3,3,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,Yes,Female,Male,6,2,61.21824303642485,Tertiary,Tenant (informal),Yes,Improved on premises,Outside and inside,3,Clean,Clean,Very dirty
Kenya,430,No,Not solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,No,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,6,6,NA,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,6,Clean,Clean,Clean
Kenya,504,No,Solid,No,Solid,Yes,No,No,Close neighbors/landlord,4,4,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,5,5,122.4364860728497,Primary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,4,Clean,Neither clean nor dirty,Neither clean nor dirty
Kenya,431,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,10,10,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,5,1.6666666666666667,0,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,10,Clean,Clean,Neither clean nor dirty
Kenya,683,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,7,7,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,6,1.5,244.8729721456994,Secondary,Tenant (informal),Yes,Improved on premises,Outside and inside,7,Clean,Clean,Neither clean nor dirty
Kenya,505,No,Solid,No,Solid,Yes,No,No,Close neighbors/landlord,5,5,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,Yes,Finished,Yes,Male,Male,3,3,204.06081012141618,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,5,Clean,Neither clean nor dirty,Neither clean nor dirty
Kenya,432,Yes,Solid,Yes,Solid,Yes,No,No,Other tenants/unknown,5,5,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),<1 Year,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,8,4,NA,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,5,Neither clean nor dirty,Very dirty,Very dirty
Kenya,433,No,Solid,No,Not solid,Yes,Yes,No,Only relatives,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,Yes,Male,Male,7,1.75,NA,Secondary,Owner,Yes,Improved on premises,Outside and inside,2,Very clean,Clean,NA
Kenya,80,No,Solid,No,Solid,Yes,No,No,Close neighbors/landlord,3,3,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Elsewhere,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,3,1.5,163.24864809713293,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,3,Clean,Dirty,Neither clean nor dirty
Kenya,81,No,Solid,No,Solid,Yes,No,No,Close neighbors/landlord,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,6,2,510.1520253035404,Tertiary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,2,Very clean,Clean,Dirty
Kenya,82,No,Not solid,No,Not solid,Yes,No,No,Close neighbors/landlord,11,more than 10,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Female,Male,3,3,NA,Tertiary,Owner,Yes,Unimproved/not on premises,Outside and inside,more than 10,Very clean,Dirty,Very dirty
Kenya,83,Yes,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,Yes,Finished,Yes,Female,Male,8,8,NA,Secondary,Owner,Yes,Unimproved/not on premises,Outside and inside,more than 10,Clean,Clean,Very dirty
Kenya,258,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,8,4,NA,Secondary,Tenant (formal),Yes,Improved on premises,Only outside,more than 10,Clean,Clean,Very clean
Kenya,84,Yes,Solid,No,Not solid,Yes,No,No,Close neighbors/landlord,4,4,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Female,11,3.6666666666666665,NA,Primary,Owner,Yes,Improved on premises,Outside and inside,4,Clean,Very dirty,Very dirty
Kenya,259,No,Solid,No,Solid,Yes,Yes,Private toilet,Only relatives,1,1,Not shared,Private,Flush,Septic tank,Flush to septic tank,>9 years / don't know,Clean,No facility with soap,Inside dwelling,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,6,1.2,NA,Tertiary,Owner,Yes,Improved on premises,Outside and inside,1,Clean,Clean,Very clean
Kenya,85,No,Solid,No,Solid,No,No,No,Close neighbors/landlord,11,more than 10,Yes,Shared,Pour-flush,Piped sewer system,Pour flush to piped sewer system,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,Tiling,No,No,No,Finished,Yes,Female,Male,4,4,NA,Secondary,Tenant (informal),Yes,Improved on premises,Only outside,more than 10,Clean,Clean,Clean
Kenya,170,No,Solid,No,Not solid,Yes,Yes,No,Other tenants/unknown,7,7,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,6,6,408.12162024283236,Primary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,7,Clean,Dirty,Very dirty
Kenya,260,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,Yes,Shared,Pour-flush,Single pit,Pour flush to pit latrine,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,4,1.3333333333333333,265.279053157841,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,8,Clean,Clean,Very clean
Kenya,86,Yes,Solid,No,Solid,Yes,No,No,Close neighbors/landlord,11,more than 10,No,Shared,Pour-flush,Septic tank,Pour flush to septic tank,1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Male,8,4,306.09121518212424,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,more than 10,Clean,Neither clean nor dirty,Very dirty
Kenya,171,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Pour-flush,Single pit,Pour flush to pit latrine,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Female,8,8,102.03040506070809,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Dirty,Dirty,Dirty
Kenya,261,Yes,Not solid,No,Not solid,Yes,No,No,Other tenants/unknown,8,8,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Male,Male,1,1,40.81216202428323,Don't know,Tenant (informal),Yes,Improved on premises,No lock,8,Clean,Very dirty,Neither clean nor dirty
Kenya,172,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,4,4,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Female,Female,4,4,NA,None,Tenant (informal),No,Unimproved/not on premises,Outside and inside,4,Clean,Very dirty,Dirty
Kenya,262,Yes,Solid,No,Solid,Yes,No,No,Close neighbors/landlord,5,5,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),7-9 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Female,Female,6,3,163.24864809713293,Primary,Owner,Yes,Improved on premises,Outside and inside,5,Clean,Very dirty,Very dirty
Kenya,173,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,2,2,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,Tiling,No,Yes,No,Finished,Yes,Male,Male,3,1.5,163.24864809713293,Primary,Tenant (informal),No,Improved on premises,Outside and inside,2,Very clean,Clean,Very clean
Kenya,174,No,Solid,No,Solid,Yes,Yes,No,Other tenants/unknown,5,5,No,Shared,Pour-flush,Single pit,Pour flush to pit latrine,4-6 years,Clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,No,No,No,Finished,Yes,Male,Male,3,3,NA,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,5,Very clean,Very clean,Clean
Kenya,345,Yes,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,10,10,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Female,Female,3,1.5,30.609121518212426,Primary,Free rent,Yes,Unimproved/not on premises,Outside and inside,10,Neither clean nor dirty,Dirty,Very dirty
Kenya,346,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,6,6,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,No,Finished,Yes,Female,Female,3,1,306.09121518212424,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Only outside,6,Neither clean nor dirty,Neither clean nor dirty,Dirty
Kenya,347,Yes,Solid,No,Solid,Yes,No,No,Other tenants/unknown,6,6,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Elsewhere,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,7,7,204.06081012141618,Primary,Owner,Yes,Unimproved/not on premises,Only outside,6,Neither clean nor dirty,Very dirty,Very dirty
Kenya,348,Yes,Solid,No,Solid,Yes,No,No,Other tenants/unknown,11,more than 10,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),4-6 years,Not clean,No facility with soap,Inside compound/on plot,landlord on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,6,3,326.49729619426586,Primary,Tenant (informal),Yes,Improved on premises,Outside and inside,more than 10,Neither clean nor dirty,Very dirty,Very dirty
Kenya,349,No,Solid,No,Solid,Yes,No,No,Other tenants/unknown,8,8,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,5,5,612.1824303642485,Secondary,Tenant (formal),Yes,Unimproved/not on premises,Outside and inside,8,Very clean,Clean,Clean
Kenya,589,Yes,Solid,Yes,Solid,Yes,No,No,Other tenants/unknown,7,7,Yes,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Female,Female,7,7,NA,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,7,Very clean,Dirty,Dirty
Kenya,590,Yes,Not solid,No,Solid,Yes,No,No,Other tenants/unknown,10,10,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,7,3.5,NA,Secondary,Tenant (informal),Yes,Unimproved/not on premises,No lock,10,Dirty,Dirty,Neither clean nor dirty
Kenya,434,Yes,Not solid,Yes,Not solid,Yes,No,No,Other tenants/unknown,8,8,No,Shared,Improved pit latrine,Single pit,Pit latrine with slab (no water),<1 Year,Not clean,No facility with soap,Elsewhere,landlord not on plot,No bin inside cubicle,No tiling,Yes,Yes,Yes,Finished,Yes,Female,Male,5,5,0,Tertiary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,8,Very dirty,Very dirty,Very dirty
Kenya,508,No,Solid,Yes,Solid,Yes,No,Private toilet,Only relatives,1,1,Not shared,Private,Improved pit latrine,Single pit,Pit latrine with slab (no water),>9 years / don't know,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,No,Yes,No,Finished,Yes,Female,Male,5,2.5,81.62432404856646,Secondary,Tenant (informal),Yes,Unimproved/not on premises,Only outside,1,Very clean,Dirty,Very dirty
Kenya,591,No,Solid,No,Not solid,Yes,No,No,Other tenants/unknown,4,4,No,Shared,Pour-flush,Don't know,Pour flush to don't know where,1-3 years,Not clean,No facility with soap,Inside compound/on plot,landlord not on plot,No bin inside cubicle,No tiling,Yes,No,No,Finished,Yes,Female,Male,5,5,91.82736455463727,Primary,Tenant (informal),Yes,Unimproved/not on premises,Outside and inside,4,Clean,Clean,Neither clean nor dirty
